gene,importance,importance_std,rank
MKKS,0.0,0.0,10451
XPR1,0.0,0.0,10452
ABL2,0.0,0.0,10453
INTS7,0.0,0.0,10454
SMYD2,0.0,0.0,10455
TP53BP2,0.0,0.0,10456
ADAM15,0.0,0.0,10457
MSTO1,0.0,0.0,10458
TTF1,0.0,0.0,10459
PSEN2,0.0,0.0,10460
C1orf35,0.0,0.0,10461
GTF3C4,0.0,0.0,10462
PPP1R12C,0.0,0.0,10463
FBXO28,0.0,0.0,10464
SLC2A4RG,0.0,0.0,10465
SDE2,0.0,0.0,10466
NVL,0.0,0.0,10467
PLGLB2,0.0,0.0,10468
INSIG2,0.0,0.0,10469
CEP170,0.0,0.0,10470
CCDC93,0.0,0.0,10471
SCCPDH,0.0,0.0,10472
C1orf131,0.0,0.0,10473
RIT1,0.0,0.0,10474
ILF2,0.0,0.0,10475
MED1,0.0,0.0,10476
CD70,0.0,0.0,10477
SLC39A1,0.0,0.0,10478
SLC27A3,0.0,0.0,10479
SH2D3A,0.0,0.0,10480
TRIP10,0.0,0.0,10481
TNFSF14,0.0,0.0,10482
HDGF,0.0,0.0,10483
DSTN,0.0,0.0,10484
SLC25A19,0.0,0.0,10485
MMEL1,0.0,0.0,10486
WDTC1,0.0,0.0,10487
CEP250,0.0,0.0,10488
GPN2,0.0,0.0,10489
MAP3K6,0.0,0.0,10490
PLK4,0.0,0.0,10491
C1orf216,0.0,0.0,10492
ZNF593,0.0,0.0,10493
PLAGL2,0.0,0.0,10494
MMP24-AS1,0.0,0.0,10495
TMEM115,0.0,0.0,10496
PEX14,0.0,0.0,10497
ARHGEF19,0.0,0.0,10498
SLC2A5,0.0,0.0,10499
RRNAD1,0.0,0.0,10500
ZNF614,0.0,0.0,10501
TMEM53,0.0,0.0,10502
HECTD3,0.0,0.0,10503
ZNF473,0.0,0.0,10504
SIGLEC10,0.0,0.0,10505
XRCC3,0.0,0.0,10506
C19orf52,0.0,0.0,10507
TUBGCP3,0.0,0.0,10508
PCID2,0.0,0.0,10509
CAPN10,0.0,0.0,10510
RNPEPL1,0.0,0.0,10511
RBM42,0.0,0.0,10512
ROMO1,0.0,0.0,10513
ERGIC3,0.0,0.0,10514
PIGK,0.0,0.0,10515
ADC,0.0,0.0,10516
USP21,0.0,0.0,10517
NUF2,0.0,0.0,10518
PPOX,0.0,0.0,10519
UFC1,0.0,0.0,10520
RFWD2,0.0,0.0,10521
FAM110A,0.0,0.0,10522
POU2F1,0.0,0.0,10523
XCL1,0.0,0.0,10524
TMCO1,0.0,0.0,10525
CREG1,0.0,0.0,10526
MPC2,0.0,0.0,10527
POGK,0.0,0.0,10528
NME7,0.0,0.0,10529
TIPRL,0.0,0.0,10530
ATP1B1,0.0,0.0,10531
NCLN,0.0,0.0,10532
MAX,0.0,0.0,10533
CHURC1-FNTB,0.0,0.0,10534
ARMCX5,0.0,0.0,10535
STRIP1,0.0,0.0,10536
CTTNBP2NL,0.0,0.0,10537
MTF2,0.0,0.0,10538
MMP24,0.0,0.0,10539
MOB3C,0.0,0.0,10540
KIF2C,0.0,0.0,10541
MIF4GD,0.0,0.0,10542
RHOB,0.0,0.0,10543
NR1D1,0.0,0.0,10544
WRNIP1,0.0,0.0,10545
CCNA2,0.0,0.0,10546
SPATA5,0.0,0.0,10547
F13A1,0.0,0.0,10548
TBCK,0.0,0.0,10549
KLHL8,0.0,0.0,10550
ENOPH1,0.0,0.0,10551
BTN2A2,0.0,0.0,10552
OCIAD2,0.0,0.0,10553
ATP10D,0.0,0.0,10554
SIRT5,0.0,0.0,10555
FIP1L1,0.0,0.0,10556
DGKQ,0.0,0.0,10557
EAF2,0.0,0.0,10558
NXPE3,0.0,0.0,10559
MANF,0.0,0.0,10560
RRP36,0.0,0.0,10561
NICN1,0.0,0.0,10562
TCTA,0.0,0.0,10563
SERPINB6,0.0,0.0,10564
XPO5,0.0,0.0,10565
PRICKLE4,0.0,0.0,10566
OSBPL11,0.0,0.0,10567
OARD1,0.0,0.0,10568
SRPRB,0.0,0.0,10569
ADPRH,0.0,0.0,10570
RABL3,0.0,0.0,10571
METTL14,0.0,0.0,10572
SETD7,0.0,0.0,10573
NAF1,0.0,0.0,10574
ZNF45,0.0,0.0,10575
FAM50B,0.0,0.0,10576
RMND5B,0.0,0.0,10577
PPP4R1L,0.0,0.0,10578
TIMD4,0.0,0.0,10579
ARHGAP26,0.0,0.0,10580
BCAS4,0.0,0.0,10581
ATG12,0.0,0.0,10582
FEM1C,0.0,0.0,10583
TNFAIP8,0.0,0.0,10584
FBXL17,0.0,0.0,10585
GTF2H2,0.0,0.0,10586
MTRR,0.0,0.0,10587
FASTKD3,0.0,0.0,10588
VAMP7,0.0,0.0,10589
IL9R,0.0,0.0,10590
SSBP2,0.0,0.0,10591
LHFPL2,0.0,0.0,10592
MCEE,0.0,0.0,10593
MPHOSPH10,0.0,0.0,10594
PLK2,0.0,0.0,10595
SKP2,0.0,0.0,10596
FAM105A,0.0,0.0,10597
SRD5A1,0.0,0.0,10598
ZNF576,0.0,0.0,10599
CBR4,0.0,0.0,10600
ABHD10,0.0,0.0,10601
AARS2,0.0,0.0,10602
ATP6V1C2,0.0,0.0,10603
EXOC6B,0.0,0.0,10604
SCRN3,0.0,0.0,10605
PKP4,0.0,0.0,10606
SPOPL,0.0,0.0,10607
CLYBL,0.0,0.0,10608
ZC3H8,0.0,0.0,10609
RP11-395L14.17,0.0,0.0,10610
FBLN7,0.0,0.0,10611
ABCC4,0.0,0.0,10612
RALB,0.0,0.0,10613
DUSP11,0.0,0.0,10614
TEX261,0.0,0.0,10615
SFXN5,0.0,0.0,10616
TPRKB,0.0,0.0,10617
LIMD1,0.0,0.0,10618
MRPS5,0.0,0.0,10619
ZNF514,0.0,0.0,10620
CIAO1,0.0,0.0,10621
ETAA1,0.0,0.0,10622
ASXL2,0.0,0.0,10623
VPS54,0.0,0.0,10624
WDPCP,0.0,0.0,10625
NDUFA1,0.0,0.0,10626
ATP5S,0.0,0.0,10627
FAM193A,0.0,0.0,10628
MRPS7,0.0,0.0,10629
ARMC7,0.0,0.0,10630
KIAA1715,0.0,0.0,10631
C16orf70,0.0,0.0,10632
UBR3,0.0,0.0,10633
EMC3,0.0,0.0,10634
RP11-977G19.10,0.0,0.0,10635
TMF1,0.0,0.0,10636
HIST1H2BJ,0.0,0.0,10637
UBA3,0.0,0.0,10638
SLC25A26,0.0,0.0,10639
SHQ1,0.0,0.0,10640
MED20,0.0,0.0,10641
MEA1,0.0,0.0,10642
GLO1,0.0,0.0,10643
CPNE5,0.0,0.0,10644
OSBPL10,0.0,0.0,10645
RIOK1,0.0,0.0,10646
STK11IP,0.0,0.0,10647
SLC35B3,0.0,0.0,10648
FAM134A,0.0,0.0,10649
RAB5A,0.0,0.0,10650
VGLL4,0.0,0.0,10651
TAMM41,0.0,0.0,10652
FANCD2,0.0,0.0,10653
NUP153,0.0,0.0,10654
COPS7B,0.0,0.0,10655
RHBDD1,0.0,0.0,10656
SUMF1,0.0,0.0,10657
SPAG16,0.0,0.0,10658
KANSL1L,0.0,0.0,10659
SAE1,0.0,0.0,10660
AKT1,0.0,0.0,10661
NAAA,0.0,0.0,10662
ESD,0.0,0.0,10663
PAICS,0.0,0.0,10664
NAA30,0.0,0.0,10665
SLC38A6,0.0,0.0,10666
C14orf37,0.0,0.0,10667
CUL4A,0.0,0.0,10668
RAB20,0.0,0.0,10669
DGCR6L,0.0,0.0,10670
SDF2L1,0.0,0.0,10671
YWHAH,0.0,0.0,10672
MPST,0.0,0.0,10673
SPECC1,0.0,0.0,10674
DOCK4,0.0,0.0,10675
PRKRIP1,0.0,0.0,10676
TWSG1,0.0,0.0,10677
RABL5,0.0,0.0,10678
WDFY2,0.0,0.0,10679
CALU,0.0,0.0,10680
C12orf10,0.0,0.0,10681
LMBR1L,0.0,0.0,10682
KLHDC10,0.0,0.0,10683
GALNT6,0.0,0.0,10684
OSGEPL1,0.0,0.0,10685
KANSL2,0.0,0.0,10686
BRCA2,0.0,0.0,10687
HAT1,0.0,0.0,10688
NABP2,0.0,0.0,10689
WDR89,0.0,0.0,10690
ESR2,0.0,0.0,10691
PTGR2,0.0,0.0,10692
ZNF780B,0.0,0.0,10693
MESDC1,0.0,0.0,10694
AAMP,0.0,0.0,10695
NEIL1,0.0,0.0,10696
WDR61,0.0,0.0,10697
SCAPER,0.0,0.0,10698
HMG20A,0.0,0.0,10699
AKAP9,0.0,0.0,10700
UBE2Q2,0.0,0.0,10701
COMMD4,0.0,0.0,10702
HIP1,0.0,0.0,10703
PTPN12,0.0,0.0,10704
CDAN1,0.0,0.0,10705
BAHD1,0.0,0.0,10706
POR,0.0,0.0,10707
GTF2A2,0.0,0.0,10708
STYXL1,0.0,0.0,10709
SLC27A2,0.0,0.0,10710
PMS2P3,0.0,0.0,10711
ZSCAN29,0.0,0.0,10712
PEX1,0.0,0.0,10713
SORD,0.0,0.0,10714
MFAP1,0.0,0.0,10715
MTERF,0.0,0.0,10716
RBM48,0.0,0.0,10717
CASD1,0.0,0.0,10718
GPR84,0.0,0.0,10719
SUOX,0.0,0.0,10720
EMC6,0.0,0.0,10721
HADH,0.0,0.0,10722
CPNE8,0.0,0.0,10723
PLD2,0.0,0.0,10724
TXNDC17,0.0,0.0,10725
ERP27,0.0,0.0,10726
FXR2,0.0,0.0,10727
RNF185,0.0,0.0,10728
KIF1C,0.0,0.0,10729
MAPK8IP3,0.0,0.0,10730
PUS7L,0.0,0.0,10731
KRI1,0.0,0.0,10732
CDKN2D,0.0,0.0,10733
PAPSS1,0.0,0.0,10734
MTUS1,0.0,0.0,10735
SLC7A1,0.0,0.0,10736
CASP6,0.0,0.0,10737
INTS12,0.0,0.0,10738
GSTCD,0.0,0.0,10739
CENPE,0.0,0.0,10740
PPA2,0.0,0.0,10741
SIGLEC9,0.0,0.0,10742
RIPK3,0.0,0.0,10743
CCNG2,0.0,0.0,10744
SCARB2,0.0,0.0,10745
RAB2B,0.0,0.0,10746
DTD2,0.0,0.0,10747
NUP54,0.0,0.0,10748
YARS2,0.0,0.0,10749
FGD4,0.0,0.0,10750
ALG10,0.0,0.0,10751
USP6,0.0,0.0,10752
SLC46A3,0.0,0.0,10753
MTMR6,0.0,0.0,10754
ARHGAP22,0.0,0.0,10755
TCHP,0.0,0.0,10756
EIF2AK4,0.0,0.0,10757
GLTP,0.0,0.0,10758
MMAB,0.0,0.0,10759
C12orf52,0.0,0.0,10760
TMOD2,0.0,0.0,10761
SYCP3,0.0,0.0,10762
NEDD1,0.0,0.0,10763
SNRPF,0.0,0.0,10764
TMTC3,0.0,0.0,10765
TTBK2,0.0,0.0,10766
TMEM19,0.0,0.0,10767
INO80,0.0,0.0,10768
NARG2,0.0,0.0,10769
AMIGO2,0.0,0.0,10770
KNSTRN,0.0,0.0,10771
CALML4,0.0,0.0,10772
MBD4,0.0,0.0,10773
COPB1,0.0,0.0,10774
C1RL,0.0,0.0,10775
SERGEF,0.0,0.0,10776
RPAIN,0.0,0.0,10777
TPM1,0.0,0.0,10778
PIF1,0.0,0.0,10779
URB1,0.0,0.0,10780
TRMT5,0.0,0.0,10781
AZI1,0.0,0.0,10782
RNF157,0.0,0.0,10783
CFP,0.0,0.0,10784
FOXK2,0.0,0.0,10785
NARF,0.0,0.0,10786
FN3KRP,0.0,0.0,10787
TIMM17B,0.0,0.0,10788
ANAPC11,0.0,0.0,10789
ATG14,0.0,0.0,10790
DLGAP5,0.0,0.0,10791
TTYH2,0.0,0.0,10792
SLC16A3,0.0,0.0,10793
RHOT1,0.0,0.0,10794
SCRN2,0.0,0.0,10795
TP53,0.0,0.0,10796
SAT2,0.0,0.0,10797
WDR60,0.0,0.0,10798
WRAP53,0.0,0.0,10799
SLC10A3,0.0,0.0,10800
PELP1,0.0,0.0,10801
C18orf21,0.0,0.0,10802
TAF4B,0.0,0.0,10803
PTRH2,0.0,0.0,10804
TIMM8A,0.0,0.0,10805
G6PC3,0.0,0.0,10806
ARSG,0.0,0.0,10807
CBX4,0.0,0.0,10808
MBD1,0.0,0.0,10809
EMG1,0.0,0.0,10810
ZCCHC2,0.0,0.0,10811
APP,0.0,0.0,10812
TRPM2,0.0,0.0,10813
BCL2L12,0.0,0.0,10814
IFNAR1,0.0,0.0,10815
SCAF1,0.0,0.0,10816
PRR12,0.0,0.0,10817
SIRT3,0.0,0.0,10818
ZFP14,0.0,0.0,10819
TMEM91,0.0,0.0,10820
DUS3L,0.0,0.0,10821
SH3GL1,0.0,0.0,10822
MVB12A,0.0,0.0,10823
VAV1,0.0,0.0,10824
FEM1A,0.0,0.0,10825
PRDM15,0.0,0.0,10826
BECN1,0.0,0.0,10827
SLC39A3,0.0,0.0,10828
TRAP1,0.0,0.0,10829
SAMD1,0.0,0.0,10830
TXNL4A,0.0,0.0,10831
IGFBP4,0.0,0.0,10832
AHDC1,0.0,0.0,10833
PIP4K2B,0.0,0.0,10834
FAM134C,0.0,0.0,10835
NT5C3B,0.0,0.0,10836
ZC4H2,0.0,0.0,10837
CANX,0.0,0.0,10838
USP3,0.0,0.0,10839
PMM2,0.0,0.0,10840
ZFHX3,0.0,0.0,10841
TXNL4B,0.0,0.0,10842
DHX38,0.0,0.0,10843
EPS15L1,0.0,0.0,10844
IGSF6,0.0,0.0,10845
CDR2,0.0,0.0,10846
KLF2,0.0,0.0,10847
FTO,0.0,0.0,10848
ARMC5,0.0,0.0,10849
C16orf58,0.0,0.0,10850
GFER,0.0,0.0,10851
SLC5A2,0.0,0.0,10852
PKMYT1,0.0,0.0,10853
SGSM2,0.0,0.0,10854
SEC11A,0.0,0.0,10855
EFTUD1,0.0,0.0,10856
CHTF18,0.0,0.0,10857
TUBBP1,0.0,0.0,10858
ZNF710,0.0,0.0,10859
MFGE8,0.0,0.0,10860
FANCI,0.0,0.0,10861
KDM4B,0.0,0.0,10862
TICAM1,0.0,0.0,10863
LINS,0.0,0.0,10864
METTL25,0.0,0.0,10865
BBS4,0.0,0.0,10866
SLC35E1,0.0,0.0,10867
KATNB1,0.0,0.0,10868
GCSH,0.0,0.0,10869
FBXL12,0.0,0.0,10870
CPSF3L,0.0,0.0,10871
IPPK,0.0,0.0,10872
C17orf80,0.0,0.0,10873
PCTP,0.0,0.0,10874
DDX52,0.0,0.0,10875
MYO19,0.0,0.0,10876
ZNF484,0.0,0.0,10877
NOB1,0.0,0.0,10878
GFOD2,0.0,0.0,10879
CTRL,0.0,0.0,10880
RANBP10,0.0,0.0,10881
CIRH1A,0.0,0.0,10882
PPCS,0.0,0.0,10883
MED9,0.0,0.0,10884
GALNS,0.0,0.0,10885
TRAF2,0.0,0.0,10886
DEF8,0.0,0.0,10887
HELB,0.0,0.0,10888
NDUFB10,0.0,0.0,10889
RAB3IP,0.0,0.0,10890
ZSCAN32,0.0,0.0,10891
LRRC61,0.0,0.0,10892
TLDC1,0.0,0.0,10893
ZCCHC14,0.0,0.0,10894
IDUA,0.0,0.0,10895
GGCX,0.0,0.0,10896
STK36,0.0,0.0,10897
NDUFAF5,0.0,0.0,10898
PTPRS,0.0,0.0,10899
NDUFAF3,0.0,0.0,10900
TGFB1,0.0,0.0,10901
DMAP1,0.0,0.0,10902
ASB8,0.0,0.0,10903
ATP5SL,0.0,0.0,10904
MRPL4,0.0,0.0,10905
MAMDC4,0.0,0.0,10906
ZNF354C,0.0,0.0,10907
ARL6IP6,0.0,0.0,10908
BABAM1,0.0,0.0,10909
ZBTB41,0.0,0.0,10910
ATP1A3,0.0,0.0,10911
CCDC23,0.0,0.0,10912
BOLA1,0.0,0.0,10913
CACYBPP2,0.0,0.0,10914
TMEM187,0.0,0.0,10915
ZNF518A,0.0,0.0,10916
CTD-2201E18.3,0.0,0.0,10917
FLII,0.0,0.0,10918
KIAA0195,0.0,0.0,10919
ANXA2R,0.0,0.0,10920
POLR2L,0.0,0.0,10921
CD151,0.0,0.0,10922
MEGF8,0.0,0.0,10923
AGTRAP,0.0,0.0,10924
IL17RA,0.0,0.0,10925
TWF1P1,0.0,0.0,10926
CCDC9,0.0,0.0,10927
UNC50,0.0,0.0,10928
ZNF354B,0.0,0.0,10929
EPM2AIP1,0.0,0.0,10930
SLC25A20,0.0,0.0,10931
KLHL11,0.0,0.0,10932
DTX3,0.0,0.0,10933
PPP6R1,0.0,0.0,10934
C19orf44,0.0,0.0,10935
H3F3AP6,0.0,0.0,10936
COX14,0.0,0.0,10937
GLDC,0.0,0.0,10938
MED26,0.0,0.0,10939
PLEKHM3,0.0,0.0,10940
ILVBL,0.0,0.0,10941
TMEM11,0.0,0.0,10942
DDX10,0.0,0.0,10943
GEN1,0.0,0.0,10944
ZNF419,0.0,0.0,10945
URI1,0.0,0.0,10946
ZNF543,0.0,0.0,10947
PDCD5,0.0,0.0,10948
KDELC2,0.0,0.0,10949
TIMM50,0.0,0.0,10950
PIAS4,0.0,0.0,10951
LCORL,0.0,0.0,10952
EBI3,0.0,0.0,10953
CCDC94,0.0,0.0,10954
TBCB,0.0,0.0,10955
ACAD9,0.0,0.0,10956
CYTH2,0.0,0.0,10957
GRWD1,0.0,0.0,10958
VSIG10,0.0,0.0,10959
TMEM80,0.0,0.0,10960
MTX3,0.0,0.0,10961
DEAF1,0.0,0.0,10962
SMCR8,0.0,0.0,10963
CRTC1,0.0,0.0,10964
FAM89B,0.0,0.0,10965
KMT2B,0.0,0.0,10966
ANKLE2,0.0,0.0,10967
TCEANC,0.0,0.0,10968
TYMS,0.0,0.0,10969
AL358781.1,0.0,0.0,10970
DDX49,0.0,0.0,10971
AC009951.1,0.0,0.0,10972
GSG2,0.0,0.0,10973
TMEM147,0.0,0.0,10974
C8orf59,0.0,0.0,10975
USF2,0.0,0.0,10976
SCAND2P,0.0,0.0,10977
LRRC37A,0.0,0.0,10978
MEX3C,0.0,0.0,10979
RMDN1,0.0,0.0,10980
B3GNT5,0.0,0.0,10981
CTD-2368P22.1,0.0,0.0,10982
CNTD1,0.0,0.0,10983
LSR,0.0,0.0,10984
GNG7,0.0,0.0,10985
ZDHHC13,0.0,0.0,10986
SLC38A9,0.0,0.0,10987
WDR73,0.0,0.0,10988
POLE,0.0,0.0,10989
PIDD,0.0,0.0,10990
PLA2G4C,0.0,0.0,10991
SAMD12,0.0,0.0,10992
SIGLEC5,0.0,0.0,10993
ATOX1,0.0,0.0,10994
SLC25A22,0.0,0.0,10995
RAB3D,0.0,0.0,10996
ZBTB33,0.0,0.0,10997
TMEM205,0.0,0.0,10998
NR2C2,0.0,0.0,10999
BCAT2,0.0,0.0,11000
NAP1L5,0.0,0.0,11001
MIER2,0.0,0.0,11002
RP11-218M22.1,0.0,0.0,11003
TIMM22,0.0,0.0,11004
DLGAP1-AS1,0.0,0.0,11005
DNASE2,0.0,0.0,11006
LENG1,0.0,0.0,11007
MAN1B1,0.0,0.0,11008
PDDC1,0.0,0.0,11009
ULK1,0.0,0.0,11010
TFPT,0.0,0.0,11011
FAM210A,0.0,0.0,11012
EPS8L2,0.0,0.0,11013
ISYNA1,0.0,0.0,11014
VRK3,0.0,0.0,11015
GTPBP6,0.0,0.0,11016
ASF1B,0.0,0.0,11017
PCBP1-AS1,0.0,0.0,11018
TSTA3,0.0,0.0,11019
CCR8,0.0,0.0,11020
PYCRL,0.0,0.0,11021
SQLE,0.0,0.0,11022
INTS10,0.0,0.0,11023
ZNF154,0.0,0.0,11024
SLC39A14,0.0,0.0,11025
MTMR9,0.0,0.0,11026
AKAP5,0.0,0.0,11027
R3HCC1,0.0,0.0,11028
TNFRSF10A,0.0,0.0,11029
UBXN8,0.0,0.0,11030
APOBEC3B,0.0,0.0,11031
GYS1,0.0,0.0,11032
RP11-169K16.9,0.0,0.0,11033
MCM4,0.0,0.0,11034
LACC1,0.0,0.0,11035
DGKZP1,0.0,0.0,11036
KCTD9,0.0,0.0,11037
GCC1,0.0,0.0,11038
ASAH1,0.0,0.0,11039
SHARPIN,0.0,0.0,11040
EIF3J-AS1,0.0,0.0,11041
LINC00174,0.0,0.0,11042
ELMOD2,0.0,0.0,11043
HMGN2P46,0.0,0.0,11044
DCTPP1,0.0,0.0,11045
RP11-1319K7.1,0.0,0.0,11046
PSTK,0.0,0.0,11047
SPDYE7P,0.0,0.0,11048
FAM73A,0.0,0.0,11049
ZNF571,0.0,0.0,11050
C11orf71,0.0,0.0,11051
HARBI1,0.0,0.0,11052
MCFD2,0.0,0.0,11053
NDRG1,0.0,0.0,11054
AC034193.5,0.0,0.0,11055
CCDC66,0.0,0.0,11056
ZC2HC1A,0.0,0.0,11057
ZNF609,0.0,0.0,11058
C7orf41,0.0,0.0,11059
IL7,0.0,0.0,11060
CCDC43,0.0,0.0,11061
OAZ2,0.0,0.0,11062
ZNF816,0.0,0.0,11063
ZNRF2,0.0,0.0,11064
TRPS1,0.0,0.0,11065
RCC1,0.0,0.0,11066
ACTA2-AS1,0.0,0.0,11067
EXOC3,0.0,0.0,11068
TRNAU1AP,0.0,0.0,11069
CHRAC1,0.0,0.0,11070
RP11-756P10.3,0.0,0.0,11071
ZADH2,0.0,0.0,11072
NCALD,0.0,0.0,11073
KCNN4,0.0,0.0,11074
FAM156B,0.0,0.0,11075
GPR35,0.0,0.0,11076
LILRB1,0.0,0.0,11077
TUFM,0.0,0.0,11078
ZBTB7A,0.0,0.0,11079
ZNF552,0.0,0.0,11080
CCDC130,0.0,0.0,11081
HYI,0.0,0.0,11082
PFAS,0.0,0.0,11083
DPY19L3,0.0,0.0,11084
EXOSC4,0.0,0.0,11085
APOLD1,0.0,0.0,11086
MSC,0.0,0.0,11087
EFCAB13,0.0,0.0,11088
SGTA,0.0,0.0,11089
CPNE7,0.0,0.0,11090
CTGLF12P,0.0,0.0,11091
ZHX2,0.0,0.0,11092
FAM219B,0.0,0.0,11093
MED25,0.0,0.0,11094
LILRA1,0.0,0.0,11095
GRINA,0.0,0.0,11096
SNAPC2,0.0,0.0,11097
DHFRL1,0.0,0.0,11098
KCTD12,0.0,0.0,11099
NSUN3,0.0,0.0,11100
TIMM44,0.0,0.0,11101
IL27RA,0.0,0.0,11102
RP11-366I21.1,0.0,0.0,11103
RMI1,0.0,0.0,11104
IL4I1,0.0,0.0,11105
FBXO34,0.0,0.0,11106
TBC1D17,0.0,0.0,11107
PTPN11,0.0,0.0,11108
SNRNP70,0.0,0.0,11109
MAGED1,0.0,0.0,11110
CLPTM1,0.0,0.0,11111
CLASRP,0.0,0.0,11112
FUCA1,0.0,0.0,11113
TCAIM,0.0,0.0,11114
EDC3,0.0,0.0,11115
FCGRT,0.0,0.0,11116
SAMD4B,0.0,0.0,11117
PIH1D1,0.0,0.0,11118
ARHGEF18,0.0,0.0,11119
ERCC2,0.0,0.0,11120
DOT1L,0.0,0.0,11121
C12orf42,0.0,0.0,11122
DPM3,0.0,0.0,11123
RNASEH2A,0.0,0.0,11124
TMEM107,0.0,0.0,11125
C3orf38,0.0,0.0,11126
SF3A2,0.0,0.0,11127
TRMT1,0.0,0.0,11128
SNX18,0.0,0.0,11129
MRFAP1L1,0.0,0.0,11130
STX10,0.0,0.0,11131
DMPK,0.0,0.0,11132
PHLDB3,0.0,0.0,11133
KXD1,0.0,0.0,11134
CCDC101,0.0,0.0,11135
XXYLT1,0.0,0.0,11136
TLR6,0.0,0.0,11137
TLR1,0.0,0.0,11138
TLR10,0.0,0.0,11139
C16orf91,0.0,0.0,11140
LEMD3,0.0,0.0,11141
PIK3R6,0.0,0.0,11142
FAM3C2,0.0,0.0,11143
ANKMY2,0.0,0.0,11144
FBXO45,0.0,0.0,11145
KLHL15,0.0,0.0,11146
ACTR3C,0.0,0.0,11147
CCS,0.0,0.0,11148
RBM4,0.0,0.0,11149
AP000769.1,0.0,0.0,11150
SWSAP1,0.0,0.0,11151
HOXB2,0.0,0.0,11152
AHR,0.0,0.0,11153
GIMAP2,0.0,0.0,11154
TMEM176B,0.0,0.0,11155
ZNF791,0.0,0.0,11156
DPY19L1,0.0,0.0,11157
NET1,0.0,0.0,11158
URGCP,0.0,0.0,11159
STAG3L4,0.0,0.0,11160
ENDOV,0.0,0.0,11161
JUP,0.0,0.0,11162
FAM174A,0.0,0.0,11163
ZNF862,0.0,0.0,11164
RP11-23P13.6,0.0,0.0,11165
TRMT10C,0.0,0.0,11166
GCSAM,0.0,0.0,11167
BBS1,0.0,0.0,11168
C12orf76,0.0,0.0,11169
SNAPC5,0.0,0.0,11170
AGFG2,0.0,0.0,11171
ZWILCH,0.0,0.0,11172
LSM5,0.0,0.0,11173
LIG4,0.0,0.0,11174
RP11-313P13.4,0.0,0.0,11175
WBSCR16,0.0,0.0,11176
C1GALT1,0.0,0.0,11177
PMS2P2,0.0,0.0,11178
SNHG11,0.0,0.0,11179
PLOD3,0.0,0.0,11180
ZHX3,0.0,0.0,11181
ZBTB4,0.0,0.0,11182
ZNHIT2,0.0,0.0,11183
ZNF80,0.0,0.0,11184
PITPNA,0.0,0.0,11185
CLDN15,0.0,0.0,11186
PHF14,0.0,0.0,11187
C12orf66,0.0,0.0,11188
FAM21D,0.0,0.0,11189
CEP41,0.0,0.0,11190
CTU2,0.0,0.0,11191
PRKAG2,0.0,0.0,11192
POLD2,0.0,0.0,11193
MRPL11,0.0,0.0,11194
ABCD2,0.0,0.0,11195
SUSD1,0.0,0.0,11196
TNFSF8,0.0,0.0,11197
ZBTB21,0.0,0.0,11198
TNKS,0.0,0.0,11199
MZT2A,0.0,0.0,11200
GPR137,0.0,0.0,11201
ENG,0.0,0.0,11202
IQCB1,0.0,0.0,11203
GLRX,0.0,0.0,11204
VANGL1,0.0,0.0,11205
KIAA1919,0.0,0.0,11206
CDC37L1,0.0,0.0,11207
CKS1B,0.0,0.0,11208
C11orf80,0.0,0.0,11209
CYSLTR1,0.0,0.0,11210
MTX1,0.0,0.0,11211
RAPH1,0.0,0.0,11212
KIAA1432,0.0,0.0,11213
TESK1,0.0,0.0,11214
MRP63,0.0,0.0,11215
ADCK5,0.0,0.0,11216
CREB3,0.0,0.0,11217
RGP1,0.0,0.0,11218
BAG1,0.0,0.0,11219
COQ2,0.0,0.0,11220
HPSE,0.0,0.0,11221
TLR9,0.0,0.0,11222
C1QB,0.0,0.0,11223
TLE4,0.0,0.0,11224
SEC61B,0.0,0.0,11225
HEG1,0.0,0.0,11226
CXorf23,0.0,0.0,11227
BCL7B,0.0,0.0,11228
RCE1,0.0,0.0,11229
SCAI,0.0,0.0,11230
TBL2,0.0,0.0,11231
CCDC41,0.0,0.0,11232
FKTN,0.0,0.0,11233
SPIN1,0.0,0.0,11234
ZNF622,0.0,0.0,11235
MOB1B,0.0,0.0,11236
GMPPB,0.0,0.0,11237
TNFRSF10D,0.0,0.0,11238
PEAK1,0.0,0.0,11239
FKBP2,0.0,0.0,11240
PTPRM,0.0,0.0,11241
ZNF417,0.0,0.0,11242
SMARCC1,0.0,0.0,11243
PPP1R14B,0.0,0.0,11244
RNF26,0.0,0.0,11245
THAP2,0.0,0.0,11246
EHBP1L1,0.0,0.0,11247
MEGF9,0.0,0.0,11248
ARV1,0.0,0.0,11249
TGFBR1,0.0,0.0,11250
RBM28,0.0,0.0,11251
AKIRIN1,0.0,0.0,11252
WDR25,0.0,0.0,11253
B3GNTL1,0.0,0.0,11254
GTPBP10,0.0,0.0,11255
BAIAP2,0.0,0.0,11256
GAPT,0.0,0.0,11257
SWI5,0.0,0.0,11258
CTDNEP1,0.0,0.0,11259
MSRA,0.0,0.0,11260
BET1,0.0,0.0,11261
SLC35E3,0.0,0.0,11262
TWISTNB,0.0,0.0,11263
RWDD4P2,0.0,0.0,11264
PIK3CG,0.0,0.0,11265
ITGB8,0.0,0.0,11266
DUS4L,0.0,0.0,11267
SART1,0.0,0.0,11268
SP4,0.0,0.0,11269
WDR91,0.0,0.0,11270
